fecha,mes,cliente_id,cliente,sector_cliente,producto_id,producto,categoria,sede_id,cantidad,unidad,precio_unitario,descuento_pct,total_cop,margen_pct
2025-12-11,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,VIL,46.0,kg,10560,0.03,471178,0.363
2025-12-11,2025-12,CLI-003,Alpina S.A.,Lácteos,LAC-009,Nisaplin® (Nisin A),Lácteos,MOS,13.7,kg,542285,0.0,7429307,0.327
2025-12-11,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-003,Propionato de calcio,Panadería,MOS,117.7,kg,23190,0.0,2729511,0.34
2025-12-11,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-005,DATEM emulsificante pan,Panadería,MOS,53.8,kg,25353,0.0,1364008,0.345
2025-12-11,2025-12,CLI-013,Noel S.A.S.,Panadería,PAN-007,Enzima xilanasa panadera,Panadería,MOS,34.1,kg,104279,0.0,3555900,0.333
2025-12-11,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,TUN,51.0,kg,26925,0.03,1331963,0.333
2025-12-11,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,ITA,72.5,kg,13369,0.0,969269,0.345
2025-12-11,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,BOG-AME,112.5,kg,9791,0.05,1046422,0.363
2025-12-11,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-001,Levadura seca instantánea,Panadería,TUN,91.1,kg,19241,0.0,1752838,0.342
2025-12-11,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,105.3,kg,26069,0.0,2745034,0.333
2025-12-11,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-002,Alcohol etílico 96°,Aseo & Desinfección,BOG-AME,66.2,litro,10058,0.0,665832,0.381
2025-12-11,2025-12,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,BOG-QUI,29.4,500g,279729,0.0,8224044,0.328
2025-12-11,2025-12,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,BOG-AME,75.1,kg,21051,0.03,1533514,0.341
2025-12-11,2025-12,CLI-019,Centro Análisis ALF,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,BOG-AME,12.8,500g,290730,0.0,3721340,0.328
2025-12-11,2025-12,CLI-012,Bimbo Colombia,Panadería,SAB-003,Sabor natural durazno,Sabores & Colorantes,BOG-AME,46.2,kg,82420,0.0,3807783,0.341
2025-12-11,2025-12,CLI-015,Postobón S.A.,Sabores & Colorantes,SAB-006,Sucralosa,Sabores & Colorantes,MOS,118.6,kg,177007,0.0,20993083,0.324
2025-12-12,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,VIL,3.3,kg,20882,0.0,68910,0.341
2025-12-12,2025-12,CLI-015,Postobón S.A.,Sabores & Colorantes,SAB-004,Colorante caramelo IV,Sabores & Colorantes,SIB,19.8,kg,26143,0.0,517627,0.339
2025-12-12,2025-12,CLI-019,Centro Análisis ALF,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,BOG-AME,65.3,500g,270110,0.0,17638187,0.328
2025-12-12,2025-12,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,TUN,62.8,kg,134239,0.0,8430229,0.333
2025-12-12,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,9.6,kg,26380,0.0,253245,0.333
2025-12-12,2025-12,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-001,Hipoclorito de sodio 15%,Aseo & Desinfección,BOG-AME,66.7,litro,4759,0.0,317439,0.417
2025-12-12,2025-12,CLI-014,Pan Pa' Ya,Panadería,SAB-009,Goma xantana,Sabores & Colorantes,BOG-QUI,44.3,kg,64906,0.0,2875314,0.333
2025-12-12,2025-12,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-005,Condimento mortadela premium,Cárnicos,BOG-AME,29.5,kg,109542,0.0,3231491,0.333
2025-12-12,2025-12,CLI-014,Pan Pa' Ya,Panadería,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,MOS,107.0,kg,97299,0.0,10410943,0.347
2025-12-12,2025-12,CLI-014,Pan Pa' Ya,Panadería,PAN-004,Ácido ascórbico E300,Panadería,BOG-AME,115.3,kg,36683,0.0,4229564,0.333
2025-12-12,2025-12,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,TUN,64.3,kg,22975,0.02,1447752,0.341
2025-12-12,2025-12,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-005,Condimento mortadela premium,Cárnicos,BOG-QUI,42.2,kg,111890,0.0,4721738,0.333
2025-12-12,2025-12,CLI-014,Pan Pa' Ya,Panadería,PAN-002,Mejorizador panadera CM-5,Panadería,MOS,95.5,kg,27569,0.0,2632869,0.345
2025-12-12,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,BOG-AME,46.2,kg,64341,0.0,2972563,0.339
2025-12-12,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,ITA,88.7,kg,5705,0.02,495927,0.448
2025-12-12,2025-12,CLI-013,Noel S.A.S.,Panadería,PAN-008,Monoglicérido destilado,Panadería,BOG-QUI,61.5,kg,29981,0.0,1843854,0.344
2025-12-12,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,BOG-AME,55.6,kg,63354,0.0,3522481,0.339
2025-12-12,2025-12,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,ITA,8.0,500g,293568,0.05,2231114,0.328
2025-12-12,2025-12,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,BOG-QUI,5.0,litro,30983,0.0,154914,0.333
2025-12-12,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-002,Mejorizador panadera CM-5,Panadería,BOG-AME,53.6,kg,29977,0.0,1606757,0.345
2025-12-12,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,ITA,92.1,kg,27098,0.0,2495725,0.333
2025-12-12,2025-12,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,MOS,34.1,kg,25088,0.0,855515,0.333
2025-12-12,2025-12,CLI-019,Centro Análisis ALF,Laboratorio,LAB-006,Prueba rápida coliformes,Laboratorio,ITA,73.2,caja,121808,0.0,8916337,0.364
2025-12-12,2025-12,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,SIB,116.0,500g,268140,0.0,31104254,0.328
2025-12-12,2025-12,CLI-013,Noel S.A.S.,Panadería,PAN-001,Levadura seca instantánea,Panadería,VIL,5.7,kg,18356,0.0,104630,0.342
2025-12-12,2025-12,CLI-004,Gloria Colombia,Lácteos,LAC-010,Cloruro de calcio alimentario,Lácteos,MOS,99.6,kg,14811,0.0,1475166,0.401
2025-12-12,2025-12,CLI-012,Bimbo Colombia,Panadería,SAB-007,Stevia RA97,Sabores & Colorantes,TUN,116.1,kg,223418,0.02,25420102,0.326
2025-12-12,2025-12,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,ITA,18.7,litro,31141,0.0,582339,0.333
2025-12-12,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,BOG-AME,26.6,kg,30448,0.0,809912,0.333
2025-12-12,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-008,Monoglicérido destilado,Panadería,BOG-AME,4.2,kg,30341,0.0,127432,0.344
2025-12-12,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,ITA,82.2,litro,43433,0.0,3570225,0.333
2025-12-12,2025-12,CLI-019,Centro Análisis ALF,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,ITA,78.0,500g,320838,0.0,25025360,0.323
2025-12-12,2025-12,CLI-012,Bimbo Colombia,Panadería,SAB-006,Sucralosa,Sabores & Colorantes,MOS,4.0,kg,183647,0.02,719898,0.324
2025-12-12,2025-12,CLI-005,Lácteos El Recreo,Lácteos,SAB-008,Ácido cítrico anhidro,Sabores & Colorantes,ITA,55.3,kg,12248,0.0,677292,0.376
2025-12-12,2025-12,CLI-005,Lácteos El Recreo,Lácteos,SAB-007,Stevia RA97,Sabores & Colorantes,BOG-AME,50.7,kg,201667,0.0,10224508,0.326
2025-12-12,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,MOS,34.1,kg,5576,0.0,190125,0.448
2025-12-12,2025-12,CLI-019,Centro Análisis ALF,Laboratorio,LAB-001,Agar PCA recuento total,Laboratorio,BOG-AME,21.4,500g,276595,0.0,5919131,0.327
2025-12-12,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,ITA,40.3,kg,22076,0.0,889643,0.341
2025-12-12,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-004,Ácido ascórbico E300,Panadería,SIB,110.8,kg,35533,0.0,3937092,0.333
2025-12-12,2025-12,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,BOG-QUI,95.5,kg,19204,0.05,1742310,0.351
2025-12-13,2025-12,CLI-005,Lácteos El Recreo,Lácteos,SAB-008,Ácido cítrico anhidro,Sabores & Colorantes,ITA,48.5,kg,11514,0.0,558418,0.376
2025-12-13,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,MOS,1.4,kg,14098,0.0,19737,0.345
2025-12-13,2025-12,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,ITA,65.3,kg,58262,0.0,3804512,0.339
2025-12-13,2025-12,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,BOG-AME,82.9,litro,33482,0.0,2775629,0.333
2025-12-13,2025-12,CLI-004,Gloria Colombia,Lácteos,LAC-006,Yomix® Prime 800,Lácteos,BOG-QUI,68.2,dosis,258672,0.0,17641428,0.325
2025-12-13,2025-12,CLI-010,Frigorífico Guadalupe,Cárnicos,SAB-001,Sabor artificial vainilla,Sabores & Colorantes,ITA,13.2,kg,76094,0.02,984351,0.36
2025-12-13,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,TUN,111.8,kg,14815,0.0,1656363,0.345
2025-12-13,2025-12,CLI-013,Noel S.A.S.,Panadería,PAN-003,Propionato de calcio,Panadería,BOG-QUI,41.1,kg,25078,0.0,1030717,0.34
2025-12-13,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,BOG-AME,97.0,kg,13550,0.0,1314325,0.345
2025-12-13,2025-12,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-003,Choozit® MA 4001,Lácteos,ITA,109.8,dosis,256055,0.0,28114864,0.327
2025-12-13,2025-12,CLI-014,Pan Pa' Ya,Panadería,PAN-004,Ácido ascórbico E300,Panadería,ITA,73.4,kg,34156,0.0,2507022,0.333
2025-12-13,2025-12,CLI-015,Postobón S.A.,Sabores & Colorantes,SAB-009,Goma xantana,Sabores & Colorantes,BOG-AME,18.5,kg,58747,0.0,1086819,0.333
2025-12-13,2025-12,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,BOG-AME,16.0,litro,39286,0.02,615999,0.333
2025-12-13,2025-12,CLI-015,Postobón S.A.,Sabores & Colorantes,SAB-006,Sucralosa,Sabores & Colorantes,ITA,78.3,kg,171534,0.05,12759592,0.324
2025-12-13,2025-12,CLI-003,Alpina S.A.,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,BOG-AME,98.8,dosis,246583,0.0,24362401,0.327
2025-12-13,2025-12,CLI-013,Noel S.A.S.,Panadería,SAB-005,Colorante curcumina natural,Sabores & Colorantes,VIL,28.6,kg,143672,0.0,4109015,0.345
2025-12-13,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-001,Levadura seca instantánea,Panadería,ITA,12.8,kg,18409,0.0,235639,0.342
2025-12-13,2025-12,CLI-019,Centro Análisis ALF,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,BOG-AME,109.7,kit,119023,0.0,13056839,0.336
2025-12-13,2025-12,CLI-010,Frigorífico Guadalupe,Cárnicos,SAB-008,Ácido cítrico anhidro,Sabores & Colorantes,BOG-QUI,5.5,kg,11651,0.03,62158,0.376
2025-12-13,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,BOG-AME,30.2,litro,30448,0.02,901132,0.333
2025-12-13,2025-12,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-005,Condimento mortadela premium,Cárnicos,TUN,47.9,kg,102193,0.02,4797146,0.333
2025-12-13,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,ITA,44.8,kg,61387,0.0,2750118,0.339
2025-12-13,2025-12,CLI-012,Bimbo Colombia,Panadería,SAB-004,Colorante caramelo IV,Sabores & Colorantes,BOG-QUI,82.6,kg,27257,0.0,2251457,0.339
2025-12-13,2025-12,CLI-005,Lácteos El Recreo,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,VIL,42.6,kg,124604,0.0,5308135,0.333
2025-12-13,2025-12,CLI-015,Postobón S.A.,Sabores & Colorantes,SAB-010,Pectina HM cítrica,Sabores & Colorantes,TUN,12.2,kg,84991,0.03,1005783,0.329
2025-12-13,2025-12,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-006,Prueba rápida coliformes,Laboratorio,ITA,118.4,caja,114022,0.0,13500215,0.364
2025-12-13,2025-12,CLI-003,Alpina S.A.,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,BOG-AME,87.2,dosis,243449,0.0,21228732,0.327
2025-12-13,2025-12,CLI-004,Gloria Colombia,Lácteos,SAB-007,Stevia RA97,Sabores & Colorantes,BOG-QUI,1.7,kg,211146,0.0,358948,0.326
2025-12-13,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,BOG-QUI,8.6,kg,10413,0.0,89551,0.363
2025-12-13,2025-12,CLI-006,Procesadora Meta Lácteos,Lácteos,SAB-004,Colorante caramelo IV,Sabores & Colorantes,TUN,74.1,kg,26850,0.0,1989619,0.339
2025-12-13,2025-12,CLI-014,Pan Pa' Ya,Panadería,PAN-001,Levadura seca instantánea,Panadería,BOG-QUI,94.8,kg,17768,0.0,1684414,0.342
2025-12-13,2025-12,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,BOG-AME,114.2,kg,17186,0.0,1962628,0.351
2025-12-13,2025-12,CLI-004,Gloria Colombia,Lácteos,SAB-007,Stevia RA97,Sabores & Colorantes,VIL,49.4,kg,207621,0.0,10256484,0.326
2025-12-13,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,BOG-AME,81.0,kg,5630,0.0,456013,0.448
2025-12-13,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,BOG-QUI,94.4,kg,9422,0.0,889479,0.363
2025-12-13,2025-12,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-002,Alcohol etílico 96°,Aseo & Desinfección,BOG-AME,105.3,litro,10041,0.0,1057297,0.381
2025-12-13,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,ITA,66.5,kg,17397,0.0,1156871,0.351
2025-12-13,2025-12,CLI-014,Pan Pa' Ya,Panadería,PAN-007,Enzima xilanasa panadera,Panadería,VIL,2.7,kg,107830,0.0,291142,0.333
2025-12-13,2025-12,CLI-001,Alquería S.A.,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,BOG-AME,76.4,kg,132168,0.02,9895693,0.333
2025-12-13,2025-12,CLI-014,Pan Pa' Ya,Panadería,PAN-008,Monoglicérido destilado,Panadería,BOG-QUI,68.4,kg,31422,0.0,2149252,0.344
2025-12-15,2025-12,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-006,Prueba rápida coliformes,Laboratorio,BOG-AME,58.2,caja,113738,0.05,6288548,0.364
2025-12-15,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,SAB-003,Sabor natural durazno,Sabores & Colorantes,MOS,22.8,kg,89578,0.0,2042387,0.341
2025-12-15,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,MOS,26.1,kg,17491,0.05,433697,0.351
2025-12-15,2025-12,CLI-004,Gloria Colombia,Lácteos,SAB-008,Ácido cítrico anhidro,Sabores & Colorantes,MOS,58.4,kg,12416,0.0,725118,0.376
2025-12-15,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-003,Propionato de calcio,Panadería,VIL,102.9,kg,24054,0.0,2475148,0.34
2025-12-15,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-001,Hipoclorito de sodio 15%,Aseo & Desinfección,BOG-QUI,97.8,litro,5007,0.0,489733,0.417
2025-12-15,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,MOS,82.8,kg,17334,0.0,1435221,0.351
2025-12-15,2025-12,CLI-011,Frigoríficos El Progreso,Cárnicos,SAB-001,Sabor artificial vainilla,Sabores & Colorantes,SIB,78.1,kg,74769,0.0,5839452,0.36
2025-12-15,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,BOG-AME,57.2,kg,63948,0.0,3657846,0.339
2025-12-15,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,BOG-AME,34.4,kg,5440,0.0,187133,0.448
2025-12-15,2025-12,CLI-013,Noel S.A.S.,Panadería,PAN-006,Enzima amilasa fungal,Panadería,BOG-AME,106.2,kg,90793,0.03,9352996,0.341
2025-12-15,2025-12,CLI-012,Bimbo Colombia,Panadería,SAB-009,Goma xantana,Sabores & Colorantes,BOG-AME,85.5,kg,58658,0.0,5015287,0.333
2025-12-15,2025-12,CLI-001,Alquería S.A.,Lácteos,LAC-010,Cloruro de calcio alimentario,Lácteos,BOG-AME,55.3,kg,14386,0.0,795543,0.401
2025-12-15,2025-12,CLI-009,Rica Rondo S.A.,Cárnicos,SAB-006,Sucralosa,Sabores & Colorantes,ITA,93.9,kg,188781,0.02,17371960,0.324
2025-12-15,2025-12,CLI-014,Pan Pa' Ya,Panadería,PAN-007,Enzima xilanasa panadera,Panadería,VIL,115.6,kg,106248,0.0,12282272,0.333
2025-12-15,2025-12,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,TUN,109.6,kg,19388,0.0,2124870,0.351
2025-12-15,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-001,Levadura seca instantánea,Panadería,BOG-AME,91.8,kg,19040,0.0,1747909,0.342
2025-12-15,2025-12,CLI-014,Pan Pa' Ya,Panadería,PAN-007,Enzima xilanasa panadera,Panadería,MOS,27.9,kg,104472,0.0,2914762,0.333
2025-12-15,2025-12,CLI-019,Centro Análisis ALF,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,BOG-AME,37.9,500g,289243,0.05,10414194,0.328
2025-12-15,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,SAB-006,Sucralosa,Sabores & Colorantes,BOG-AME,58.6,kg,193264,0.0,11325249,0.324
2025-12-15,2025-12,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,VIL,37.0,kg,17216,0.0,636982,0.351
2025-12-15,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,42.7,kg,25283,0.0,1079585,0.333
2025-12-15,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,VIL,54.9,litro,39335,0.0,2159515,0.333
2025-12-15,2025-12,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-004,Agar Salmonella-Shigella,Laboratorio,BOG-AME,17.0,500g,318453,0.0,5413696,0.328
2025-12-15,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,ITA,114.4,kg,13902,0.0,1590429,0.345
2025-12-15,2025-12,CLI-003,Alpina S.A.,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,TUN,115.6,dosis,244678,0.0,28284801,0.327
2025-12-15,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,VIL,75.8,kg,32228,0.0,2442909,0.333
2025-12-15,2025-12,CLI-012,Bimbo Colombia,Panadería,PAN-002,Mejorizador panadera CM-5,Panadería,BOG-QUI,91.7,kg,27863,0.0,2555075,0.345
2025-12-15,2025-12,CLI-009,Rica Rondo S.A.,Cárnicos,SAB-003,Sabor natural durazno,Sabores & Colorantes,BOG-AME,48.6,kg,87702,0.02,4177058,0.341
2025-12-15,2025-12,CLI-014,Pan Pa' Ya,Panadería,SAB-004,Colorante caramelo IV,Sabores & Colorantes,ITA,98.2,kg,26324,0.0,2585018,0.339
2025-12-15,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,BOG-QUI,43.1,kg,30592,0.0,1318534,0.333
2025-12-16,2025-12,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,VIL,29.4,kg,27792,0.0,817074,0.333
2025-12-16,2025-12,CLI-019,Centro Análisis ALF,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,ITA,106.6,kit,119864,0.0,12777463,0.336
2025-12-16,2025-12,CLI-009,Rica Rondo S.A.,Cárnicos,SAB-010,Pectina HM cítrica,Sabores & Colorantes,ITA,68.4,kg,82146,0.0,5618766,0.329
2025-12-16,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,BOG-QUI,10.3,kg,14454,0.0,148878,0.345
2025-12-16,2025-12,CLI-004,Gloria Colombia,Lácteos,LAC-010,Cloruro de calcio alimentario,Lácteos,SIB,42.6,kg,14517,0.0,618442,0.401
2025-12-16,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,BOG-QUI,111.3,kg,33740,0.0,3755264,0.333
2025-12-16,2025-12,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,BOG-AME,71.8,kit,119703,0.0,8594651,0.336
2025-12-16,2025-12,CLI-001,Alquería S.A.,Lácteos,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,TUN,42.0,kg,97268,0.0,4085248,0.347
2025-12-16,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,SAB-010,Pectina HM cítrica,Sabores & Colorantes,ITA,89.5,kg,81927,0.0,7332505,0.329
2025-12-16,2025-12,CLI-003,Alpina S.A.,Lácteos,LAC-010,Cloruro de calcio alimentario,Lácteos,MOS,89.4,kg,13594,0.0,1215281,0.401
2025-12-16,2025-12,CLI-007,La Carreta Alimentos,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,MOS,6.7,kg,22525,0.0,150917,0.341
2025-12-16,2025-12,CLI-013,Noel S.A.S.,Panadería,PAN-003,Propionato de calcio,Panadería,ITA,26.6,kg,25256,0.0,671818,0.34
2025-12-16,2025-12,CLI-008,Zenú S.A.S.,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,BOG-AME,1.4,kg,25941,0.0,36317,0.333
2025-12-16,2025-12,CLI-012,Bimbo Colombia,Panadería,SAB-009,Goma xantana,Sabores & Colorantes,ITA,5.1,kg,63286,0.05,306619,0.333
2025-12-16,2025-12,CLI-012,Bimbo Colombia,Panadería,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,BOG-AME,51.0,kg,88362,0.0,4506464,0.347
2025-12-16,2025-12,CLI-006,Procesadora Meta Lácteos,Lácteos,SAB-010,Pectina HM cítrica,Sabores & Colorantes,BOG-QUI,95.4,kg,82217,0.0,7843506,0.329
2025-12-16,2025-12,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-008,Cremodan® SE 709-2,Lácteos,BOG-AME,30.1,kg,143682,0.02,4238342,0.333
2025-12-16,2025-12,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,TUN,65.2,litro,30758,0.0,2005447,0.333
2025-12-16,2025-12,CLI-016,Bavaria S.A.,Sabores & Colorantes,SAB-007,Stevia RA97,Sabores & Colorantes,BOG-AME,70.0,kg,223586,0.0,15650996,0.326
2025-12-16,2025-12,CLI-013,Noel S.A.S.,Panadería,PAN-001,Levadura seca instantánea,Panadería,BOG-AME,110.3,kg,19415,0.0,2141468,0.342
2025-12-16,2025-12,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,42.5,kg,27087,0.0,1151179,0.333
2025-12-16,2025-12,CLI-013,Noel S.A.S.,Panadería,PAN-003,Propionato de calcio,Panadería,BOG-AME,38.0,kg,24685,0.02,919267,0.34
2025-12-16,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-001,Hipoclorito de sodio 15%,Aseo & Desinfección,BOG-AME,38.6,litro,4884,0.0,188516,0.417
2025-12-16,2025-12,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,VIL,103.4,500g,295772,0.0,30582872,0.328
2025-12-16,2025-12,CLI-012,Bimbo Colombia,Panadería,SAB-004,Colorante caramelo IV,Sabores & Colorantes,BOG-AME,66.3,kg,28361,0.0,1880325,0.339
2025-12-16,2025-12,CLI-022,Avícola Los Llanos,Cárnicos,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,VIL,80.2,kg,93867,0.0,7528101,0.347
2025-12-16,2025-12,CLI-004,Gloria Colombia,Lácteos,LAC-006,Yomix® Prime 800,Lácteos,BOG-AME,89.3,dosis,244831,0.0,21863427,0.325
2025-12-16,2025-12,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-006,Cepillo VIKAN higiene azul,Aseo & Desinfección,BOG-AME,73.7,unidad,58042,0.05,4063818,0.345
2025-12-16,2025-12,CLI-014,Pan Pa' Ya,Panadería,SAB-003,Sabor natural durazno,Sabores & Colorantes,BOG-AME,29.3,kg,84444,0.0,2474221,0.341
